,App,Rating,Comment
371,cuenca-alternativa-a-un-banco,5,"La app esta muy completo, las diferentes de transacciones fáciles de usar. Desde depósitos en efectivo, SPEIS, tarjeta virtual, tarjeta física, pagos de servicios, retiro de efectivo, todo funciona bien. La tarjeta física está hecho con mucho cariño apoyando a comunidades contratando trabajos artesanales de bordado. El sistema de soporte vía WhatsApp es muy completo, si no es que los bots hacen sus travesuras de vez en cuando.  Si la banca digital logra blindarse contra lavado de dinero y evasión fiscal, definitivamente es el futuro. He revisado varios competidores y Cuenca es la oferta más avanzada y completa en Mèxico."
372,cuenca-alternativa-a-un-banco,5,"App súper fácil de entender y usar, hermosa tarjeta!"
373,cuenca-alternativa-a-un-banco,5,"Es impresionante lo rápido que llega! Una maravilla la mejor presentación, el mejor diseño. Me fascina 🙌🏼"
374,cuenca-alternativa-a-un-banco,5,"Esta muy completa, la tarjeta muy bonita con su funda pero la atención por whats app deja mucho que desear no resuelven todas tus dudas y son muy cortantes en la conversación,deberían mejorar esta parte."
375,cuenca-alternativa-a-un-banco,5,"La tarjeta fue enviada en menos de una hora. Literal!!! 
La tarjeta está hermosa, un bolso precioso y artesanal... 
Fácil de solicitar y fácil de activar 10/10"
376,cuenca-alternativa-a-un-banco,5,Súper buena atención y disposición del equipo! Sigan así!
377,cuenca-alternativa-a-un-banco,5,"Mil gracias por este excelente servicio, atención y disposición..."
378,cuenca-alternativa-a-un-banco,5,"Excelente servicio en todo, cumplen con lo que prometen los felicito y recomiendo sin duda"
379,cuenca-alternativa-a-un-banco,5,"Excelente aplicación, rápida e intuitiva, fácil de entender, la entrega del plástico es el mismo día y en menos de 90 minutos, la tarjeta es de la mejor calidad y el bordado en el que viene esta increíble. 
La experiencia de unboxing es increíble."
380,cuenca-alternativa-a-un-banco,5,"Diseño especial en tarjeta ,la mejor aplicación que e visto hasta el momento excelente diseño de tarjeta y bordado 
Espero después tengan un súper wallet seria lo mejor 😍😍"
381,cuenca-alternativa-a-un-banco,5,"Me encanta que lo que predican es lo que hacen, construir una comunidad es un pedo pero con esos esfuerzos es posible lograrlo. Qué padre que existan."
382,cuenca-alternativa-a-un-banco,5,"Me encanta el diseño, súper fácil de utilizar, las transferencias se reflejan al instante y además la tarjeta es muy bonita"
383,cuenca-alternativa-a-un-banco,5,"Sin duda una app genial , no se van arrepentir , pago donde sea , hago transferencias al instante y de igual manera pago servicios ! ⭐️⭐️⭐️⭐️⭐️"
384,cuenca-alternativa-a-un-banco,5,Una app mexicana
385,cuenca-alternativa-a-un-banco,5,"La mejor que eh usado hasta ahora, ¡confiable y segura! 🥰🙆🏻‍♂️"
386,cuenca-alternativa-a-un-banco,5,"Es increíble todo, me encantó!!! Muchas gracias Cuenca, ha disfrutarla 💯"
387,cuenca-alternativa-a-un-banco,5,"Es súper fácil solicitarla, si la recibí antes de 90 min y esta muy padre el diseño. La app es muy fácil utilizarla y segura."
388,cuenca-alternativa-a-un-banco,5,"Esta tarjeta y el servicio que tienen es la mejor. Fácil y confiable, es el banco del futuro."
389,cuenca-alternativa-a-un-banco,5,"Definitivamente una de las alternativas mas eficaces que he probado, una compañía que te brinda una solución inmediata y además con una entrega inmediata desde el momento de solicitarla."
390,cuenca-alternativa-a-un-banco,5,"El diseño de la tarjeta está increíble. Lo único que le faltaría a la app es categorizar los gastos y darte gráficas, si tuviera eso sería la mejor app de banco digital."
391,cuenca-alternativa-a-un-banco,5,"Me despedí de las largas filas de banco y me despedí de la frustración de no recibir buen soporte al cliente. Cuenca no solo me resolvió estos problemas, sino por el hecho de ser extranjera, todos los bancos mexicanos no me daban acceso, y Cuenca tras un simple registro en su app, me dio la inclusión financiera que en mis dos años en México no había tenido en ningún lugar."
392,cuenca-alternativa-a-un-banco,5,"Definitivamente la mejor alternativa a un banco, llevo 3 meses usándola y no tengo ninguna queja, mi dinero está seguro, constantemente se actualiza con nuevas funciones y mejoras, en pocas palabras una aplicación de 10 ;) se las súper recomiendo"
393,cuenca-alternativa-a-un-banco,5,"Me gustaba mucho la app y ahora que ya se pueden hacer depósitos en efectivo me encanta! 
Además el servicio es súper eficaz y rápido. 😍"
394,cuenca-alternativa-a-un-banco,5,"Una App muy sencilla de usar, excelente para hacer pagos y transferencias rápidas me encanto..."
395,cuenca-alternativa-a-un-banco,5,Me encanto la App y la tarjeta esta genial las transacciones en linea como prometen 24-7
396,cuenca-alternativa-a-un-banco,5,"La banca móvil muy fácil y más que excelente.
Y la presentación de la Tarjeta en cuanto me llego me dejo sin palabras.
Más que contento, mil gracias.
Solo falta que hagan o habiliten la modalidad de hacer depósitos a través de Oxxo u otros establecimientos."
397,cuenca-alternativa-a-un-banco,1,"La app funciona bien cuando recibe dinero cae de inmediato sin embargo cuando quieres enviar un Spei no sucede lo mismo, pides ayuda a través del chat y no contestan. Decepcionado con el servicio que brindan. Ojo si la vas a utilizar para recibir dinero bien pero que no se ocurra sacar tu dinero por spei por qué se lo come el internet y nadie te responde mal por la aplicación. Deja mucho que desear"
398,cuenca-alternativa-a-un-banco,5,"La verdad estoy encantado con el servicio, lo ÚNICO es que URGE que activen el sistema de depósito en efectivo y que deje registrar el número de tarjeta para hacer transferencias y no con la CLABE, de ahí en más es MARAVILLOSO Y MUY EFICIENTE, jamás ha sido rechazada la tarjeta en ningún establecimiento y l información dentro de la APP ES BUENÍSIMA."
399,cuenca-alternativa-a-un-banco,5,Impresionante servicio!. Todas las startups deberían ser como ustedes.
400,cuenca-alternativa-a-un-banco,5,"Me encanta el tratado desde el primer contacto es rápido al igual que la entrega y las respuestas por WhatsApp, esta súper genial yo la recomiendo demasiado .

Por fin una tarjeta que me entiende al 100 ."
401,cuenca-alternativa-a-un-banco,4,"Muy buena tarjeta/cuenta. La he usado tanto física como pago en línea, para enviar y recibir dinero. No me la han negado en ningún lado y su servicio de entrega en CDMX es muy bueno. Me gustaría poder recibir dinero en efectivo y cheques, así como tener una segunda tarjeta con fondos diferentes."
402,cuenca-alternativa-a-un-banco,5,Me gusta la sencillez de la aplicación. Todo muy fácil y rápido
403,cuenca-alternativa-a-un-banco,5,"Si hubiera la posibilidad de poner 10 estrellas apenas reflejaría la maravilla que es CUENCA. Descarguen la app en segundos, abran la cuenta en 5 minutos, soliciten la tarjeta a domicilio garantizada en 90 minutos (CDMX) y sentirán como CUENCA está cambiando al mundo. Impresionante!"
404,cuenca-alternativa-a-un-banco,5,La he usado para viajar por varios países y depende del cajero pero busco en los que no se me cobre y la tarifa del cambio es la más barata del mercado en ningún lugar me la han negado
405,cuenca-alternativa-a-un-banco,5,Hola cuenca deberían de habilitar desbloqueo y autorizaciones con Huella ID  o Face ID
406,cuenca-alternativa-a-un-banco,5,"Me pareció increible que la descargué, la pedí a eso de la 1 y media de la tarde y antes de las 3 me llego la tarjeta física. Hice un pago de prueba y todo correcto. Me encanta el servicio y atención que dan. La app me gusta, es intuitiva pero no encuentro el boton de cerrar sesión! Me gustaría que implementaran seguridad con huella dactilar por favor. Me encanta"
407,cuenca-alternativa-a-un-banco,4,¿Se puede hacer depósitos en efectivo?
408,cuenca-alternativa-a-un-banco,5,"Abri una cuenta en Cuenca por pura curiosidad y porque una amiga me la recomendó, me ha gustado mucho el diseño de su app, muy limpio e intuitivo, aparte de que pedi mi tarjeta digital y me llego a mi domicilio en UNA HORA! nunca había visto algo tan eficiente como eso, hacer tranferencias es fácil y rápido, lo único que podría verle como punto negativo es que en su página web, queria buscar información de comisión por banco para disponer efectivo y si la puedo usar en otros países y cuales son y no pude encontrar esa información, creo que debería estar mas a la mano ese tipo de información en su landing page"
409,cuenca-alternativa-a-un-banco,5,"Simplemente la banca del futuro y modelo para los bancos tradicionales.

• El proceso de apertura es sencillo, en menos de 5 minutos quedó completo.
• La tarjeta me la enviaron en menos de una hora hasta mi casa y en viernes por la noche.
• La interfaz de la app es muy fácil de usar y muy transparente.
• El servicio al cliente es eficaz y amable."
410,cuenca-alternativa-a-un-banco,5,"En minutos cree una cuenta, el depósito recibido de inmediato, en minutos mi tarjeta física, no lo podía creer."
411,cuenca-alternativa-a-un-banco,5,"Te permite hacer tus cosas sin mucho rollo, es practica la aplicación y súper cómoda, además de tener una tarjeta muy bonita, recomendados 100%"
412,cuenca-alternativa-a-un-banco,3,Se ve bien. Falta bloqueo Face ID para mas seguridad.
413,cuenca-alternativa-a-un-banco,5,"El servicio de entrega fue muy rápido.
La presentación excepcional
Y las transferencias las refleja de inmediato 
Sin duda la utilizaré mucho"
414,cuenca-alternativa-a-un-banco,5,Sin duda la recomiendo. No falla el servicio. Llevo casi 3 meses usándola y súper contento.
415,cuenca-alternativa-a-un-banco,5,"Al principio tenía mis dudas pero cuando pedí mi tarjeta llego súper rápido, el activarla fue súper sencillo y hoy que realice mi primera compra me sentí muy seguro."
416,cuenca-alternativa-a-un-banco,5,"Me ha encantado el servicio, desde la solicitud y entrega de la tarjeta, hasta la atención al cliente vía chat y la velocidad y horario para hacer y recibir transferencias. Mi único pero, sería que reciban depósitos en efectivo, por ahí tengo uno que otro cliente despistado que necesita hacerme pagos en efectivo. Todo muy bien FELICIDADES"
417,cuenca-alternativa-a-un-banco,5,"Después de un largo camino en mi búsqueda por una alternativa al banco tradicional, descubrí Cuenca. 

Su atención al cliente desde WA, la velocidad de respuesta, el registro, el tiempo de entrega, la aplicación, la tarjeta virtual y física, su imagen corporativa.. Todo es excelente; es de mejor calidad que otras cuentas como Albo, Weex, Flink.. por mencionar algunas. 

Es justo lo que necesitamos. Sin duda, Cuenca es lo mejor."
418,cuenca-alternativa-a-un-banco,5,"El servicio al cliente es super rápido, ademas puedes cambiar tus datos o corregirlos tu mismo desde la app, la rápida entrega de la tarjeta física en el interior de la República, la app funciona rápido y tiene buena seguridad, la aceptación de la tarjeta es buena tanto en tiendas físicas como en linea, los fondeos son instantáneos por SPEI y gratis para tu cuenta, su funda bordada a mano y el diseño de la tarjeta física son geniales, ya solo si no es mucho pedir, faltaría el inicio de sesión biométrico (huella o rostro), de ahí todo esta perfecto."
419,cuenca-alternativa-a-un-banco,5,"Súper fácil de usar, súper bonita la tarjeta; y lo mejor el servicio a cliente vía WhatsApp es lo mejor sin malas caras, buenos tratos y realmente buenas ayudas. Sigan así ❤️"
420,cuenca-alternativa-a-un-banco,5,Excelente atención al cliente. La entrega de la la tarjeta muy rápido. Súper recomendable
421,cuenca-alternativa-a-un-banco,2,No deja tomar foto se cierra sola la app de ahí no pasas
422,cuenca-alternativa-a-un-banco,5,"Es literal a la cuenta de Bancomer , me agrada mucho"
423,cuenca-alternativa-a-un-banco,5,"He probado varias opciones y hasta el momento ha sido la mejor, desde la atención al cliente, la forma en la que te llega tu tarjeta, el diseño de la misma y no he tenido problemas al pagar como con otras.
Agregaría touchID para desbloquear más rápido la app, pero aún así está todo excelente!

Buen trabajo!"
424,cuenca-alternativa-a-un-banco,4,La aplicación es perfecta fácil de usar y lo mejor descentralizada de un banco. Les pediría agregar Face ID para desbloqueo y aprovechar las bondades de los dispositivos.
425,cuenca-alternativa-a-un-banco,5,"Un increíble aplicación, un gran servicio y además un gran diseño de la tarjeta."
426,cuenca-alternativa-a-un-banco,5,"Todo excelente, muy bien servicio, solo como sugerencia deberían añadir face-id como opción de desbloqueo"
427,cuenca-alternativa-a-un-banco,5,"La verdad me gusto la rapidez en la que llega la tarjeta, solo que tengo un problema al meter dinero a la tarjeta. 
Me podrían ayudar ?"
428,cuenca-alternativa-a-un-banco,5,Me gustó mucho el servicio. Pero su aplicación podría tener mejor estética y funciones. Felicidades
429,cuenca-alternativa-a-un-banco,5,"No hay tokens, es muy sencillo transferir y recibir pagos sin comisión de Spei. La tarjeta física llega con promesa de 90 minutos al domicilio especificado."
430,cuenca-alternativa-a-un-banco,5,Son un encanto pero si pudiéramos guardar las cuentas para transferencias y pagar tarjetas de crédito  y tener tarjetas de crédito serían invencibles. El servicio a cliente es simplemente INMEJORABLE
431,cuenca-alternativa-a-un-banco,5,Me ayuda a manejar mi ahorro y puedo hacer transacciones en cualquier lugar.  No necesito de un banco que cada vez tienen peor servicio
432,cuenca-alternativa-a-un-banco,4,"Pregunta, ¿cueca consume datos?"
433,cuenca-alternativa-a-un-banco,5,"Gran aplicación, gran tarjeta! Que albo! Que weex!!! Ni a los talones le llega a cuenca! Sin duda lo recomiendo. 
Saludos!"
434,cuenca-alternativa-a-un-banco,5,Excelente servicio y muy práctica!
435,cuenca-alternativa-a-un-banco,5,La aplicación es muy rápida para cualquier transacción y cuando tienes un problema el soporte es muy eficiente
436,cuenca-alternativa-a-un-banco,5,"No tengo ninguna queja, solo estaría mejor poder guardar cuentas a transferir, ya que siempre hay que ingresar los datos."
437,cuenca-alternativa-a-un-banco,5,"Ok. Por este medio no puedo compartir mis datos de cuenta y lo deben saber, me dieron un número de ticket 34153 y la última vez que me contestaron fue el 20 de marzo y ya llevaba 8 días desde que me quitaron el dinero, me contestan que no tienen fecha para tiempo de respuesta y al día de hoy no me han devuelto un solo peso. 

—————————

Me robaron todo mi dinero, tenia 35 mil pesos guardados en mi cuenta, los quise transferir a otra tarjeta y Cuenca me canceló la cuenta según por lavado de dinero y se quedaron todo mi dinero. Hace diez días que dicen que mi devolución está en revisión y nada."
438,cuenca-alternativa-a-un-banco,1,MUY BONITO Y TODO PERO CUENCA TE DESAPARECE TU SALDO CUANDO PIERDES TU TARJETA
0,cuenca-alternativa-a-un-banco,5,"Sin duda un servicio rápido, confiable y moderno. No más filas, ni más comisiones altas, no más pagos excesivos por giros. Los invito a que al igual que yo, posean Cuenca. Una muy buena experiencia."
0,cuenca-alternativa-a-un-banco,5,"La aplicación esta padrisima, muy fluida y se ven todas las transacciones al instante. El servicio de la empresa igual maravilloso, amables, atentos y muy rápidos. Altamente recomendable."
1,cuenca-alternativa-a-un-banco,5,"Estoy muy contento de usar Cuenca, es muy fácil y su atención al cliente via Whatsapp es muy eficiente. Puedo recibir y hacer transferencias y pagos. Las veces que he tenido contratiempos me han ayudado en todo y dan seguimiento a lo que necesites. Los felicito!"
0,cuenca-alternativa-a-un-banco,5,"I’m an expat living in Mexico (dual citizen) and my wife and I did not want to open a Mexican bank account. Cuenca solved the issue of how to NOT travel everywhere and pay for everything in cash at Oxxo and having to pay commissions every time I pay a bill. I just transfer cash from my U.S. account and pay my bills online from my Cuenca account. 

Additionally, with the Covid situation, it safeguards our family from having to go out unnecessarily. Also, their customer service is top notch, with immediate replies via WhatsApp.

Thank you Cuenca. Great product and great service."
1,cuenca-alternativa-a-un-banco,2,"As of now, you can only put money in your account if you transfer from another bank account in Mexico. No cash deposits! Pretty disappointing experience when you’re new to Mexico and don’t have an account. Then I tried to recharge my cell phone plan through their app. I initiated the payment, waited several hours... nothing. Then customer service tells me that takes 24-72hrs for those payments to go through. No information about that anywhere in the app. Terrible way to find out. Also, why would I use a service that takes anywhere from 24-72 hours to pay date sensitive bills? 

Digital app-based banks are supposed to be easier to work with. This is an experience I expect from corporate banks, not startups."
2,cuenca-alternativa-a-un-banco,5,"So often foreign credit cards don’t work reliably for services in Mexico or for online purchases.  This app solves all of those problems.  Transferring money, setting it up and paying bills are very easy.  No more standing in line at OXXO!"
3,cuenca-alternativa-a-un-banco,5,"Cuenca is the best bank you can have in MEXICO. They make everything easy, from delivery of your physical card to helping you pay bills. I’ve recommended Cuenca to everybody I know who is looking for a bank account and I’m so glad I found them!!! Gracias pa todo Cuenca!!!"
4,cuenca-alternativa-a-un-banco,5,"This is personally private account, I have been working with this application here in Mexico, excellent customer service!!!"
5,cuenca-alternativa-a-un-banco,5,I love this bank and I will like to recommend it to everyone that needs a good bank account in Mexico.
6,cuenca-alternativa-a-un-banco,5,"Me animé a adquirir esta tarjeta, estoy satisfecho y vale la pena tenerla, se las recomiendo!!"
7,cuenca-alternativa-a-un-banco,5,"No tengo de que quejarme, todo está súper bien! Se las recomiendo!"
8,cuenca-alternativa-a-un-banco,5,"Me encanta! Excelente servicio al cliente 
Muy fácil de usar"
9,cuenca-alternativa-a-un-banco,5,Super bueno atención y muy buen servicio  gracias cuenca
10,cuenca-alternativa-a-un-banco,5,La app es muy fácil de navegar y puedes realizar múltiples transacciones de manera muy simple.  Abrir la cuenta fue un proceso sencillo y el servicio al cliente ha sido de 5 estrellas desde el primer día.  Completamente satisfecho con sus servicios!
11,cuenca-alternativa-a-un-banco,5,Muy fácil de usar y excelente servicio al cliente
12,cuenca-alternativa-a-un-banco,5,Buen servicio
13,cuenca-alternativa-a-un-banco,5,Muy conforme con la tarjeta cuenca. De fácil manejo y la atención al cliente de lo mejor
14,cuenca-alternativa-a-un-banco,5,"Me encanta cuenca. Tienen un excelente costumer service a pesar de que es mediante whatsapp son muy rápidos en responder. Además de que el diseño de su tarjeta esta súper bello, muy diferente a las tarjetas bancarias comunes. 10/10 ❤️"
15,cuenca-alternativa-a-un-banco,3,"Cómo app y banco funcionan excelente, pagos de servicios y transferencias. Muchas veces tengo problemas para retirar efectivo en los cajeros porque no reconoce la RED. Las comisiones de cajeros son algo altas comparado con otros bancos. Las respuestas por whatsapp muchas veces toman horas en responder."
16,cuenca-alternativa-a-un-banco,5,"transferencias, pagos, depósitos, compras, todo se ve reflejado de forma instantánea. Asistencia en el horario indicado muy muy bueno. Muy contenta con este banco"
17,cuenca-alternativa-a-un-banco,5,"Que lastima que no hay calificación de 1'000,000 de ESTRELLAS que es lo que se merecen! Nunca en mis mas de 50 años de usar servicios bancarios y de haber sido banquero casi 20 años, he recibido un producto y un servicio como el de ustedes! FELICIDADES!"
18,cuenca-alternativa-a-un-banco,5,"Excelente servicio al cliente 
Rápido y sin filas"
19,cuenca-alternativa-a-un-banco,5,"cuenca es una app muy fácil de usar, aparte la atención es increíblemente."
20,cuenca-alternativa-a-un-banco,5,Acabo de llegar a México después de mucho tiempo de estar en el extranjero y Cuenca ha sido la mejor opción para mi. Fué súper fácil crear la cuenta con mi pasaporte y es la uso casi todos los días para transacciones con tarjeta y transferencias. Súper recomendada!
0,klar,5,"La app es funcional y muy fácil de usar, no me ha fallado y puedes hacer todo a través de la app"
1,klar,5,"Nunca antes había escuchado lo del cashback, me encanta que me regresan un porcentaje de todo lo que gasto!"
2,klar,5,Te pagan algo por gastar y tienen buen servicio a cliente
3,klar,1,No recomendó la aplicación ya que en lo personal tuve problemas con una transferencia y el servicio al cliente pésimo ya que no dan solución al problema y solo saben canalizar tu problema a otra área que tampoco te da solución
4,klar,1,"Te cambian de Clabe para que el dinero le llegue a sus propios empleados y después te avisan por correo que tu Clabe ya no es la misma y que has perdido tu dinero, nunca te atienden las llamadas."
5,klar,1,Hice una compra el viernes y no se autorizo al 100% y hasta la fecha siguen supuestamente trabajando pero no me dan respuesta exacta y no puedo hacer envios de dinero pésimo servicio no la recomiendo
6,klar,1,"No te dan el 1% de cash back de la gente que invitas, tardan mucho en darte el bono de invitación y no dicen cuando te dan tu cash back ni cuánto."
7,klar,1,"Hace una semana que la
Solicite y todavía no he recibido ni un correo.."
8,klar,5,"Definitivamente hace que no vayas al banco para nada; segura, confiable y fácil de usar."
9,klar,5,"Es de las mejores aplicaciones bancarias en Mexico. Te permite pagar servicios, recargar dinero, realizar transferencias. Permite autenticación mediante huella."
10,klar,1,"Lastima de aplicación ya que un amigo me la recomendó ampliamente. Realice mi registro, después de un tiempo pregunté el estatus de mi tarjeta y lo único que me contestaron fue que tenían mucha demanda y que esperara. Llevo aproximadamente 1 mes que la solicite y aún no tengo respuesta. 
La atención no ha sido lo esperada, ya no quiero la tarjeta y mejor buscaré otra que me dé la atención que yo requiero."
11,klar,1,"Yo hice pruebas para no caer en fraudes , de mi cuenta Banamex transferí dos montos por separado de 50 pesos  y luego al hacer una transferencia desde la cuenta de vuelta  a mi tarjeta Banamex nunca llegó."
12,klar,1,"Pésima experiencia, de todas las fintech que he probado esta es la peor, mala atención al cliente, las transferencias tardan una eternidad en verse reflejadas, la tarjeta no pasa en casi ningún lado. De nada sirvió las semanas que tuvieron detenidas las transferencias su sistema es fatal. Además ahora que quiero cancelar mi cuenta me ignoran. Horrible, considerando las otras opciones en la AppStore 👎🏻"
13,klar,1,"Todo estaba perfecto hasta que me llego la nueva tarjeta, solo la use 2 veces y después se bloqueó y en el chat de WhatsApp me decían lo mismo y no me ayudaban. Llamaba y nadie respondía, nunca pude usar la tarjeta porque estaba bloqueada y ni en los cajeros podía retirar dinero porque me decía lo mismo, de la misma manera mandaba correo y según escalaban el caso pero nunca me daban solución. Al final di de baja mi cuenta porque no tenía caso tener un tarjeta bloqueada que no iba a poder usar nunca."
14,klar,1,"Después de un mes intentado resolver el problema de activación de mi tarjeta, me dejaron de contestar en el centro de atención a clientes de WhatsApp 👎"
15,klar,1,Quédense con lo que me robaron.
16,klar,1,"Di de alta la tarjeta en la aplicación le asigne el nip y le deposite 1000 pesos, ahora el nip me dice que es incorrecto ya se lo cambie en par de oportunidades y nada se quedó mi dinero en la tarjeta sin poder usarlo, les escribí vía WhatsApp y nada no responden"
17,klar,1,"Quedo peor, pésima app y servicio, y para acabar no resuelven nada en atención a clientes! Buscare mejores opciones"
18,klar,1,En la madrugada hice una transferencia a otra tarjeta y todavía no se refleja el dinero en la otra cuenta 😡
19,klar,1,"Muy mala tarjeta, no funciona su aplicación, no se puede hacer ningún tipo de transferencia electrónica todo lo mencionado es falso, al retirar de cajero compatible si se cobra comisión, no está disponible el dinero cuando uno lo desee, pésimo servicio, pésima tarjeta. Pérdida de tiempo y dinero."
20,klar,5,"Buena imagen y publicidad, muy moderno todo"
21,klar,3,cada que entro me marca que hay un error y tengo que estar borrando y descargando la app
22,klar,2,"Todo va muy bien en la aplicación de Klar las transferencias y todo. En la aplicación te sale en que gastaste pero no sale una clave de rastreo ni CLABE bancaria si así fue efectuada. Yo personalmente transferí a una cuenta y nunca llegó el dinero, tampoco me dieron clave de rastreo ni a quien fue enviado para demostrar que fue así. Llamo al número de atención y nadie responde y en los mail me llevan esperando hace días. Saludos"
23,klar,1,"My card was retained at an ATM, Klar customer service representative said I needed to file a request for a new card, which I did 7 days ago and I still have not received my card, can’t use the account at all given the deactivation of the previous one, I have called, chat and email at least a dozen times and I still have no access to my money. I left traditional banking because of all these issues and Klar is no different."
24,klar,1,"Clonaron mi tarjeta, levante la aclaración por cargo no reconocido (proceso de ida y vuelta 3 veces), llevo 60 días y no me han dado respuesta. Cada que pregunto me dicen que siguen revisando mi caso. La app amigable pero su modelo de soporte muy ineficiente."
25,klar,1,"Primero, la app no da notificaciones de ninguna transacción; segundo es que tiene problemas al entrar y al mostrar información, a veces no carga. No puedes depositar en efectivo así que a fuerza necesitas de una cuenta de banco tradicional. Me ha dado errores al transferirle, otras en qué no pasa la tarjeta. Al inicio no podía activarlas en los cajeros que ellos mismos te dicen. En una transacción me cobraron más, argumentando que la compra se hizo en dólares cuando les envío el recibo que fue hecho en pesos, en fin no supieron explicar (quizá con ese cobro de más me lo regresan como cash back, jajaja). Ahora me aparece una transacción que no reconozco. Cabe destacar que el servicio al cliente te responde pero no da solución. Por lo que he pasado puedo decir que no la recomiendo, por seguridad, por errores y por falta de solución correcta a los problemas. Seguro la dejo de usar en los siguientes días."
26,klar,1,"Cada vez que me contacto para pedir la reposición de mi tarjeta me dicen lo mismo por agentes diferentes, “que ya está en proceso y me enviaran un link cuando ya esté en paquetería”” link que he estado esperando por 3 meses!!!! al parecer no tienen control de la información, Le doy una estrella por que no hay menos, la verdad no la recomiendo. No se tomen el tiempo en descargarla."
27,klar,1,"Pésimo servicio, me quedaron debiendo los referidos, te dan pretextos y nunca contestaron, la verdad recomiendo otras tarjetas menos esta."
28,klar,1,Ya fui a muchos bancos y no me dejan depositar porque me dicen que no hay manera.
29,klar,4,"Hicieron un excelente trabajo con esta última actualización, me atrevo a decir que es mejor que la app de bbva"
30,klar,2,"Las notificaciones de la app en el iPhone no funcionan, aún siguiendo las instrucciones que te dan en el chat de ayuda siguen sin funcionar.
La funcionalidad de cash-back no está activada y cuando preguntas en el chat de ayuda, solo te dicen que van a liberarla próximamente, este fue el principal diferenciador que tuve para elegir a este“banco” Fintech pero solo era publicidad engañosa, al menos por el momento."
31,klar,5,"Gran experiencia desde el comienzo, la tarjeta me llegó en 2 días, la aplicación es muy práctica y fácil de usar y me invitaron a participar en el piloto de crédito!"
32,klar,5,ya me urge que salga el plan de crédito
33,klar,5,"Nada de ir al cajero del banco, en cualquiera te regresan la comisión y puedes retirar"
34,klar,5,"aplicación muy amigable, sencilla y rápida"
35,klar,5,Bastante conveniente y facil de usar.
36,klar,5,Funciona bien casi todo el tiempo y las opciones que te ofrece son mejores que desde una página web. Sin duda muy útil y recomendable.
37,klar,5,"Primero que todo quiero decir gracias por tomarse el tiempo y hacer posible estas tarjetas, que nos ayudan en infinidad a realizar transferencias sin problemas, a realizar compras y recibir remuneración por ello, a guardar nuestro dinero de manera segura y a no tener costo por anualidades."
38,klar,1,Llevo 3 días desde que la pedí y no llega
39,klar,1,Tengo días intentando entrar a mi cuenta y me parece mensaje de que “hay un error en recuperar mi información “
40,klar,5,Una interfaz impresionante con las mejores funciones para las finanzas personales y la gestión y análisis de gastos.
41,klar,5,"Presupuestos, ingresos, gastos y ahorros completamente personalizables. Esto es muy bueno"
42,klar,5,El seguimiento de los gastos es muy divertido e informativo. Estimar gastos es una de esas habilidades que realmente me gustan.
43,klar,5,"Tiene todo lo que necesito y más, con muchos cuadros y gráficos. Vale la pena el precio de la versión premium."
44,klar,5,Una gran cantidad de gráficos e informes me ayudan a analizar más los gastos e ingresos
45,klar,5,Compré acceso de por vida. Y también tenga acceso a la web para que pueda usarse en cualquier lugar.
46,klar,5,"Para los desarrolladores, me han facilitado la vida con la aplicación que es fácil de usar y me ayuda mucho."
47,klar,5,"Te hace revisar tus compras para evaluar si fue un buen gasto o no, realmente me gustó esa característica."
48,klar,5,"Klar se me hace una excelente herramienta para manejar mis finanzas y la tengo muy recomendada. Hasta ahora he usado la tarjeta y el app sin problemas y he podido realizar todas las operaciones que he necesitado sin contratiempos. Ademas de todo, la respuesta de soporte siempre es rapida y eficiente. Y la cereza del pastel es sin duda el cashback...es muy grato recibir efectivo gratis cada mes por usar la tarjeta. Felicitaciones y sigan siendo la mejor fintech de Mexico."
49,klar,5,Súper completo y realmente me ayudó mucho a recortar gastos y administrar mis varias cuentas bancarias. ¡Seguid así
50,klar,5,"Me ayuda a comprender muy bien los desgloses de números. Y de uso intuitivo. Pagué una suscripción a la asistencia técnica, aunque no he podido conectar mi banco con la aplicación; tal vez trabajar en inicios de sesión bancarios que requieren OTP? :-)"
51,klar,5,"Klar es una excelente opción de tarjeta de débito, hasta ahora no hay ningún lugar o sitio en internet que no acepte la tarjeta, todos los pagos pasan y de manera inmediata, las transferencias se reflejan enseguida y el app es super facil de usar. Hasta ahorita no e tenido ningun problema y siempre recomiendo esta cuenta con mis amigos y a todos les ha encantado, principalmente por el cashback que ofrecen y porque es gratis. Sin duda Klar es la mejor opcion."
52,klar,4,"esta app es buenisima, hasta ahorita no eh tenido algún problema con la app o con la tarjeta, en todos lados la puede usar uno sin ningún problema. Ademas los de Klar responden y aclaran las dudas que uno tiene en muy poco tiempo y eso da mucha seguridad y confianza. creo que este es un banco bastante bueno y la mejor opcion que yo e encontrado asta ahorita. ademas de todo el cashbak que le regresan a uno es increible y se agrmes a mes."
53,klar,4,"Excelente Klar, la app es buenisima y además la tarjeta me llegó en menos de 3 días y sin costo alguno, muy eficaz y las operaciones que he hecho han sido muy rápidas en menos de 1 minuto me llegan los depósitos. Nada tiene costo al usar mi cuenta y el servicio que e recibido por parte de servicio al cliente a sido amable y muy bueno. muchas gracias klar y siempre te seguire recomendando con mis amigos y conocidos"
